FID_riv1	FID_reach_	length_int
47	144539	177.39500000000
47	145295	221.83800000000
47	145300	192.71800000000
47	145301	200.00000000000
47	145302	276.04600000000
47	145303	200.00000000000
47	145304	167.74600000000
47	145308	106.51300000000
47	145309	246.34800000000
47	145310	223.66700000000
47	146068	128.70900000000
47	146069	131.14000000000
47	146078	133.64900000000
47	146079	200.00000000000
47	146080	200.00000000000
47	146081	250.69800000000
47	146082	156.48600000000
47	146842	213.65000000000
47	147616	200.00000000000
47	148390	210.50000000000
47	149164	221.00000000000
47	149938	200.00000000000
47	150711	170.17500000000
47	150712	97.58780000000
47	151485	231.08500000000
47	152258	172.32000000000
47	152259	90.67850000000
47	153032	154.83500000000
47	153033	76.66400000000
47	153806	200.00000000000
47	154580	251.48300000000
47	155354	205.36500000000
47	156128	213.32300000000
47	156901	210.37600000000
47	156902	7.80070000000
47	157675	256.84800000000
47	158449	200.00000000000
47	159186	137.27800000000
47	159187	214.84000000000
47	159188	200.00000000000
47	159189	265.20100000000
47	159222	144.75300000000
47	159223	86.74620000000
47	159959	237.50900000000
47	159960	136.23000000000
47	159963	112.24100000000
47	159964	341.24800000000
47	159996	200.00000000000
47	160732	244.82400000000
47	160733	52.86770000000
47	160738	61.54300000000
47	160739	290.55000000000
47	160770	200.00000000000
47	161492	260.27800000000
47	161493	206.84600000000
47	161494	310.78600000000
47	161496	239.31200000000
47	161497	256.84800000000
47	161498	200.00000000000
47	161499	206.06200000000
47	161500	276.13500000000
47	161501	326.14600000000
47	161502	206.74900000000
47	161503	201.43900000000
47	161504	280.75800000000
47	161505	256.84800000000
47	161506	41.49520000000
47	161513	112.24100000000
47	161514	189.15500000000
47	161544	241.99900000000
47	162264	104.36500000000
47	162265	257.30900000000
47	162266	37.41370000000
47	162268	168.05000000000
47	162269	292.88300000000
47	162270	53.19900000000
47	162288	326.74400000000
47	162292	127.62600000000
47	162293	200.31700000000
47	162318	225.34900000000
47	163036	88.92760000000
47	163037	233.72200000000
47	163038	152.48400000000
47	163062	38.98460000000
47	163063	301.39500000000
47	163064	232.76100000000
47	163065	224.08700000000
47	163066	129.22200000000
47	163067	75.72980000000
47	163068	225.34900000000
47	163069	276.04600000000
47	163070	200.00000000000
47	163071	200.00000000000
47	163072	231.49900000000
47	163073	276.04600000000
47	163074	216.85300000000
47	163075	290.69200000000
47	163076	200.00000000000
47	163077	202.88600000000
47	163078	228.61300000000
47	163079	276.04600000000
47	163080	200.00000000000
47	163081	236.59300000000
47	163084	236.04300000000
47	163085	246.50800000000
47	163086	231.55800000000
47	163092	221.00000000000
47	163808	31.67640000000
47	163809	252.41000000000
47	163810	165.69800000000
47	163855	39.45330000000
47	163856	225.34900000000
47	163857	216.95100000000
47	163858	3.85429000000
47	163859	69.52610000000
47	163860	76.19840000000
47	163861	200.00000000000
47	163862	200.00000000000
47	163863	200.00000000000
47	163864	276.04600000000
47	163865	239.20300000000
47	163866	27.84560000000
47	164582	116.37100000000
48	164036	42.28270000000
48	164810	329.12800000000
48	164811	105.77100000000
48	165585	159.47000000000
48	165586	112.87300000000
48	166360	152.23400000000
48	166361	187.35900000000
48	167134	121.11000000000
48	167135	141.88900000000
48	167909	227.48400000000
48	168683	121.01400000000
48	168684	139.84900000000
48	169458	48.33210000000
49	166370	36.15060000000
49	166371	82.36930000000
49	166373	75.00970000000
49	167141	87.22530000000
49	167142	232.35400000000
49	167143	271.69700000000
49	167144	210.19800000000
49	167145	193.67700000000
49	167146	200.00000000000
49	167147	167.87200000000
49	167911	28.52290000000
49	167912	227.73100000000
49	167913	231.50000000000
49	167914	276.04700000000
49	167915	200.26800000000
49	168684	263.39300000000
49	168685	200.59500000000
49	169458	73.68090000000
50	131976	100.25800000000
50	131977	31.71810000000
50	132751	212.41600000000
50	132752	222.52000000000
50	133526	36.03280000000
50	133527	246.81000000000
50	134301	36.03290000000
50	134302	246.81000000000
50	135076	36.03290000000
50	135077	215.31000000000
50	135851	228.80300000000
50	135852	54.03980000000
50	136622	128.74500000000
50	136623	204.44600000000
50	136624	200.00000000000
50	136625	195.21000000000
50	137396	220.06400000000
50	138169	211.56500000000
50	138170	86.12640000000
50	138943	212.59100000000
50	139717	200.00000000000
50	140491	200.00000000000
50	141265	200.00000000000
50	142038	195.78000000000
50	142039	84.69690000000
50	142811	195.78000000000
50	142812	101.91200000000
50	143584	170.11400000000
50	143585	101.91200000000
50	144358	200.00000000000
50	145132	200.00000000000
50	145906	228.34900000000
50	146680	47.20910000000
50	146681	197.94100000000
50	147455	186.29700000000
50	147456	102.05000000000
50	148230	241.99900000000
50	149004	200.00000000000
50	149778	200.00000000000
50	150552	200.00000000000
50	151326	241.25800000000
50	152099	123.07500000000
50	152100	128.26800000000
50	152866	78.44320000000
50	152867	254.29500000000
50	152873	266.19200000000
50	153638	17.80460000000
50	153639	293.77300000000
50	153640	153.05600000000
50	153641	72.44880000000
50	153642	200.00000000000
50	153643	250.69800000000
50	153644	225.34900000000
50	153645	200.00000000000
50	153646	242.17600000000
50	153647	9.81998000000
50	154412	251.34300000000
50	155185	178.62300000000
50	155186	89.74130000000
50	155959	200.00000000000
50	156732	84.29110000000
50	156733	157.70800000000
50	157506	200.00000000000
50	158280	231.49900000000
50	159054	231.49900000000
50	159828	200.00000000000
50	160602	200.00000000000
50	161376	90.19330000000
50	161377	146.53800000000
50	162151	205.26800000000
50	162925	200.00000000000
50	163699	200.00000000000
50	164473	200.00000000000
50	165247	210.50000000000
50	166021	252.49900000000
50	166795	200.00000000000
50	167569	200.00000000000
50	168343	210.50000000000
50	169116	187.21100000000
50	169117	105.31000000000
50	169889	137.84500000000
50	169890	120.98100000000
50	170661	22.41390000000
50	170662	226.79600000000
50	170663	203.59200000000
50	171434	73.11140000000
50	171435	260.42900000000
50	172208	185.53300000000
51	169893	225.68700000000
51	169894	231.50000000000
51	169895	200.00000000000
51	169896	225.34900000000
51	169897	223.83400000000
51	170665	6.62831000000
51	170666	273.41900000000
51	170667	20.66190000000
51	170671	250.69800000000
51	171436	50.36980000000
51	171437	227.95200000000
51	171438	231.49900000000
51	171439	203.95200000000
51	171445	181.74700000000
51	171446	250.69800000000
51	171447	46.39240000000
51	171448	27.47960000000
51	171449	200.00000000000
51	171450	156.15900000000
51	171452	267.25800000000
51	171453	225.34900000000
51	171454	376.83400000000
51	171455	40.99790000000
51	172208	127.55100000000
51	172209	225.64000000000
51	172210	266.87400000000
51	172221	305.70000000000
51	172222	250.36800000000
51	172224	94.53850000000
51	172225	282.19700000000
51	172226	31.58950000000
52	160504	93.50640000000
52	161278	147.91100000000
52	161279	92.93260000000
52	162053	236.76700000000
52	162827	130.58400000000
52	162828	111.41500000000
52	163602	241.99900000000
52	164376	106.87000000000
52	164377	125.23800000000
52	165151	241.39100000000
52	165925	93.65590000000
52	165926	157.14000000000
52	166700	254.20200000000
52	167474	48.94210000000
52	167475	220.54200000000
52	168249	209.34400000000
52	169023	30.39870000000
52	169024	210.44500000000
52	169798	249.84000000000
52	169799	1.50352000000
52	170573	240.84300000000
52	171347	219.13800000000
52	172121	100.19400000000
52	172122	131.30500000000
52	172896	219.39300000000
52	173670	222.60600000000
52	174444	133.41200000000
53	149242	273.57300000000
53	149243	79.40530000000
53	149244	251.73900000000
53	149245	200.00000000000
53	149246	145.33800000000
53	150015	296.48900000000
53	150016	1.20290000000
53	150017	207.90200000000
53	150786	240.99300000000
53	150787	225.34900000000
53	150788	296.92500000000
53	150789	1.20290000000
53	151554	76.34830000000
53	151555	200.00000000000
53	151556	84.71300000000
53	151559	125.13800000000
53	151560	151.55400000000
53	152327	85.69230000000
53	152328	211.99900000000
53	152330	216.68200000000
53	152331	282.19700000000
53	152332	278.74700000000
53	152333	172.55300000000
53	153101	243.89700000000
53	153874	140.92400000000
53	153875	122.21500000000
53	154645	69.38040000000
53	154646	252.49900000000
53	154647	200.00000000000
53	154648	115.06100000000
53	155408	111.76400000000
53	155409	246.34900000000
53	155410	200.00000000000
53	155411	225.34900000000
53	155412	250.69800000000
53	155413	186.57700000000
53	155418	134.55700000000
53	155419	314.21200000000
53	156174	79.44420000000
53	156175	225.34900000000
53	156176	77.04440000000
53	156181	268.85200000000
53	156182	130.23500000000
53	156187	89.46960000000
53	156188	225.34900000000
53	156189	200.00000000000
53	156190	292.61800000000
53	156191	214.92800000000
53	156192	107.44200000000
53	156948	218.17700000000
53	156950	199.00200000000
53	156951	250.69800000000
53	156952	225.34900000000
53	156953	184.02100000000
53	156954	295.82600000000
53	156955	1.86585000000
53	157722	231.49900000000
53	157727	125.66100000000
53	157728	1.86580000000
53	158496	200.00000000000
53	159270	200.00000000000
53	160043	67.22440000000
53	160044	161.31900000000
53	160817	266.19200000000
53	161591	204.11200000000
53	162365	241.99900000000
53	163139	200.00000000000
53	163912	76.78780000000
53	163913	171.32500000000
53	164665	28.89520000000
53	164666	97.42520000000
53	164667	256.84800000000
53	164668	231.49900000000
53	164669	250.69800000000
53	164670	326.74400000000
53	164671	18.67840000000
53	164685	76.78780000000
53	164686	220.90400000000
53	165438	95.06480000000
53	165439	274.49500000000
53	165440	159.42300000000
53	165445	358.76300000000
53	165446	200.00000000000
53	165447	97.51540000000
53	165448	198.44600000000
53	165449	307.54600000000
53	165450	231.49900000000
53	165451	276.04600000000
53	165452	86.11900000000
53	165458	128.03300000000
53	165459	220.90400000000
53	166212	241.99900000000
53	166221	199.43400000000
53	166222	26.99860000000
53	166226	215.27600000000
53	166227	250.69800000000
53	166228	221.00000000000
53	166229	200.00000000000
53	166230	200.00000000000
53	166231	200.00000000000
53	166232	137.00500000000
53	166985	82.93040000000
53	166986	148.56900000000
53	167758	128.31600000000
53	167759	221.22900000000
53	168531	24.04470000000
53	168532	228.45400000000
53	169304	107.31700000000
53	169305	267.57700000000
53	170073	128.97800000000
53	170074	160.07800000000
53	170075	174.09500000000
53	170076	191.00800000000
53	170077	235.29700000000
53	170078	164.94500000000
53	170845	11.39530000000
53	170846	240.84300000000
53	170847	148.00400000000
53	170848	141.31700000000
53	170849	82.75330000000
53	170850	85.03870000000
53	170851	27.13690000000
53	171618	231.99200000000
53	171619	244.29700000000
53	172390	124.74900000000
53	172391	236.51000000000
53	172392	38.53320000000
53	173163	150.09800000000
53	173164	162.44300000000
53	173937	255.69200000000
53	174710	256.39700000000
53	174711	41.29520000000
53	175483	188.82300000000
53	175484	43.99430000000
54	149612	132.32500000000
54	149613	276.04600000000
54	149614	200.00000000000
54	149615	200.00000000000
54	149616	200.00000000000
54	149617	200.00000000000
54	149618	200.00000000000
54	149619	200.00000000000
54	149620	200.00000000000
54	149621	200.00000000000
54	149622	200.00000000000
54	149623	200.00000000000
54	149624	200.00000000000
54	149625	227.71500000000
54	149626	151.17800000000
54	150386	326.74400000000
54	150400	121.16500000000
54	150401	204.94100000000
54	150402	241.99900000000
54	150403	171.01600000000
54	151159	256.27900000000
54	151160	45.11670000000
54	151177	41.57490000000
54	151178	250.40800000000
54	151179	82.49720000000
54	151933	57.06850000000
54	151934	320.37300000000
54	151953	216.13000000000
54	151954	82.71740000000
54	152708	82.41740000000
54	152709	345.72200000000
54	152728	214.97400000000
54	152729	83.87330000000
54	153483	31.71970000000
54	153484	371.07100000000
54	153503	213.81800000000
54	153504	85.02910000000
54	154258	31.71980000000
54	154259	371.07100000000
54	154278	212.66300000000
54	154279	86.18490000000
54	155033	31.71980000000
54	155034	371.07100000000
54	155053	211.50700000000
54	155054	87.34080000000
54	155808	31.71980000000
54	155809	371.07100000000
54	155828	210.35100000000
54	155829	91.31980000000
54	156583	31.71980000000
54	156584	371.07100000000
54	156603	146.17900000000
54	156604	252.49900000000
54	156605	61.60610000000
54	157358	31.71980000000
54	157359	269.67600000000
54	157379	181.42600000000
54	157380	219.84400000000
54	157381	231.62300000000
54	157382	4.83373000000
54	158133	200.00000000000
54	158156	291.57900000000
54	158157	6.11272000000
54	158907	200.00000000000
54	158931	227.82200000000
54	158932	247.31200000000
54	159681	200.00000000000
54	159706	25.78940000000
54	159707	215.24600000000
54	159708	231.49900000000
54	159709	200.00000000000
54	159710	201.13000000000
54	159711	118.94400000000
54	160455	200.00000000000
54	160485	178.74700000000
54	160486	118.94400000000
54	161216	105.33200000000
54	161217	88.69910000000
54	161229	200.00000000000
54	161260	178.74700000000
54	161261	118.94400000000
54	161991	208.99300000000
54	161992	59.27430000000
54	162003	200.00000000000
54	162035	178.74700000000
54	162036	89.51950000000
54	162766	241.99900000000
54	162777	235.84900000000
54	162810	200.00000000000
54	163540	200.00000000000
54	163550	303.99200000000
54	163551	83.94940000000
54	163584	246.81100000000
54	163585	43.30070000000
54	164314	200.60800000000
54	164323	227.94600000000
54	164324	159.99600000000
54	164359	254.39100000000
54	164360	17.95180000000
54	165088	87.93690000000
54	165089	247.13400000000
54	165090	99.86450000000
54	165095	78.09610000000
54	165096	326.74400000000
54	165097	83.94930000000
54	165134	272.34300000000
54	165864	142.13500000000
54	165865	200.00000000000
54	165866	200.00000000000
54	165867	200.00000000000
54	165868	200.00000000000
54	165869	208.45000000000
54	165908	222.14300000000
54	165909	266.53800000000
54	165910	53.80050000000
54	166684	229.04200000000
54	166685	53.80050000000
54	167459	206.81600000000
54	167460	231.49900000000
54	167461	200.00000000000
54	167462	239.75900000000
54	167463	101.48800000000
54	168237	181.35400000000
54	168238	101.48800000000
54	169012	181.35400000000
54	169013	101.48800000000
54	169787	181.35400000000
54	169788	101.48800000000
54	170562	181.35400000000
54	170563	101.48800000000
54	171337	181.35400000000
54	171338	101.48800000000
54	172112	181.35400000000
54	172113	101.48800000000
54	172887	181.35400000000
54	172888	101.48800000000
54	173662	181.35400000000
54	173663	209.34400000000
54	173664	266.44000000000
54	174438	92.44910000000
54	174439	230.34400000000
54	174440	251.34300000000
54	174441	113.32700000000
54	174444	94.16930000000
54	175215	169.51500000000
54	175216	113.32700000000
54	175217	130.92300000000
54	175218	130.92000000000
54	175990	156.43900000000
54	175991	143.99700000000
55	175483	97.66950000000
55	175484	42.17410000000
55	176258	259.22100000000
55	176259	200.00000000000
55	176260	200.00000000000
55	176261	200.00000000000
55	176262	200.00000000000
55	176263	200.00000000000
55	176264	276.04600000000
55	176265	200.00000000000
55	176266	282.19700000000
55	176267	191.24200000000
55	177041	135.50200000000
55	177042	276.04600000000
55	177043	200.00000000000
55	177044	171.47400000000
55	177054	90.46970000000
55	177055	200.00000000000
55	177056	7.32556000000
55	177818	129.92100000000
55	177819	276.04700000000
55	177820	307.54600000000
55	177821	250.69800000000
55	177822	78.45050000000
55	177823	187.02200000000
55	177824	307.54600000000
55	177825	225.34900000000
55	177826	282.19700000000
55	177827	231.50000000000
55	177828	166.37900000000
55	178596	172.24700000000
55	178597	54.97720000000
56	164582	72.00110000000
56	164583	72.86240000000
56	165357	200.00000000000
56	166131	200.00000000000
56	166905	241.99900000000
56	167679	125.65500000000
56	167680	105.84500000000
56	168453	167.46600000000
56	168454	74.53290000000
56	169227	246.34800000000
56	170001	200.00000000000
56	170774	91.34390000000
56	170775	140.15600000000
56	171548	82.35630000000
56	171549	149.84900000000
56	172323	256.14300000000
56	173097	229.89300000000
56	173870	26.72220000000
56	173871	214.12100000000
56	174644	202.76200000000
56	175418	200.00000000000
56	176192	200.00000000000
56	176966	200.00000000000
56	177740	256.84800000000
56	178512	109.93100000000
56	178513	243.24400000000
56	178514	138.76500000000
56	179283	55.88430000000
56	179284	215.13100000000
56	179285	203.55700000000
56	179286	143.36000000000
57	179283	39.51610000000
57	179284	200.00000000000
57	179285	63.81670000000
57	180059	301.39500000000
57	180833	250.69800000000
57	181607	15.02020000000
57	181608	301.39500000000
57	181609	187.77000000000
57	181610	170.76200000000
57	181611	91.95600000000
57	182383	190.91600000000
57	182384	131.19000000000
57	182385	285.48600000000
57	182386	193.35100000000
57	183160	133.39300000000
57	183161	225.34900000000
57	183162	221.49100000000
57	183936	155.95100000000
57	183937	200.00000000000
57	183938	276.04600000000
57	183939	227.07200000000
57	184713	74.32370000000
57	184714	328.46700000000
57	185488	74.32370000000
57	185489	328.46700000000
57	186263	74.32370000000
57	186264	278.38800000000
58	175483	18.52580000000
58	176256	201.58600000000
58	176257	201.85000000000
58	177027	89.76660000000
58	177028	202.87300000000
58	177029	279.04600000000
58	177030	18.64540000000
58	177798	29.04230000000
58	177799	224.95200000000
58	177800	231.50000000000
58	177801	167.08200000000
58	177802	75.09790000000
58	177803	18.64540000000
58	178570	323.96600000000
58	178571	322.39500000000
58	178572	188.00500000000
58	179343	191.23200000000
58	179344	60.11110000000
58	180116	85.19530000000
58	180117	182.50600000000
58	180890	241.99900000000
58	181639	123.75500000000
58	181640	201.93200000000
58	181641	225.34900000000
58	181642	127.76400000000
58	181663	136.58800000000
58	181664	147.93900000000
58	182412	107.73200000000
58	182413	173.93700000000
58	182416	325.72400000000
58	182417	153.11300000000
58	182418	28.37940000000
58	182419	314.14800000000
58	182436	237.98300000000
58	182437	161.10400000000
58	183186	241.99900000000
58	183191	122.93400000000
58	183192	256.60700000000
58	183193	15.95760000000
58	183194	301.39500000000
58	183195	186.83300000000
58	183206	145.17000000000
58	183207	200.00000000000
58	183208	226.29500000000
58	183209	255.69200000000
58	183210	2.86007000000
58	183959	155.65700000000
58	183960	125.40200000000
58	183969	165.26000000000
58	183970	250.69800000000
58	183971	225.34900000000
58	183972	225.34900000000
58	183973	97.17120000000
58	183974	236.80100000000
58	183975	253.58400000000
58	183976	228.61300000000
58	183977	200.00000000000
58	183978	200.00000000000
58	183979	200.00000000000
58	183980	111.67800000000
58	184730	174.55100000000
58	184731	200.00000000000
58	184732	246.34800000000
58	184733	107.72200000000
58	184747	205.07300000000
58	185502	161.33700000000
58	185503	210.50000000000
58	185504	103.29700000000
58	186264	48.35630000000
58	186265	200.00000000000
58	186266	200.00000000000
58	186267	200.00000000000
58	186268	200.00000000000
58	186269	200.00000000000
58	186270	200.00000000000
58	186271	200.00000000000
58	186272	200.00000000000
58	186273	200.00000000000
58	186274	200.00000000000
58	186275	238.81500000000
58	186276	130.19600000000
59	162453	77.28860000000
59	163227	248.42300000000
59	164000	1.44847000000
59	164001	200.31600000000
59	164774	271.73400000000
59	165548	210.50000000000
59	166320	24.55420000000
59	166321	272.52700000000
59	166322	1.76628000000
59	167093	25.71000000000
59	167094	273.13800000000
59	167866	26.86590000000
59	167867	271.98200000000
59	168640	241.99900000000
59	169414	246.34900000000
59	170187	134.33600000000
59	170188	137.36100000000
59	170961	200.00000000000
59	171735	231.49900000000
59	172509	241.54900000000
59	173283	88.39130000000
59	173284	143.55900000000
59	174058	200.00000000000
59	174832	227.58200000000
59	175606	209.34400000000
59	176380	248.41500000000
59	176381	49.27700000000
59	177154	263.07800000000
59	177927	178.12800000000
59	177928	63.87110000000
59	178701	242.80200000000
59	179474	216.69100000000
59	179475	14.00550000000
59	180248	200.00000000000
59	181022	200.00000000000
59	181796	200.00000000000
59	182570	200.00000000000
59	183344	204.15800000000
59	183345	58.84040000000
59	184118	200.00000000000
59	184892	123.24500000000
59	184893	133.60300000000
59	185667	231.50000000000
59	186441	221.92600000000
59	186442	19.81750000000
59	187216	200.25600000000
59	187990	200.00000000000
59	188763	109.98900000000
59	188764	128.28700000000
59	189537	109.76000000000
60	169457	127.88100000000
60	169458	86.78600000000
60	170231	221.00000000000
60	171004	65.04870000000
60	171005	187.45000000000
60	171778	256.84800000000
60	172551	195.85800000000
60	172552	92.03890000000
60	173324	98.81230000000
60	173325	163.03100000000
60	174098	243.60600000000
60	174871	238.05700000000
60	174872	56.87320000000
60	175643	174.85900000000
60	175644	264.83200000000
60	175645	35.44220000000
60	176415	138.12900000000
60	176416	245.67100000000
60	176417	91.33340000000
60	177187	35.00790000000
60	177188	240.84300000000
60	177189	123.23600000000
60	177961	209.34400000000
60	178731	304.82300000000
60	178732	276.04700000000
60	178733	301.39500000000
60	178734	241.99900000000
60	178735	207.57700000000
60	179505	210.14700000000
60	180278	268.89500000000
60	180279	28.79670000000
60	181051	268.89500000000
60	181052	28.79670000000
60	181824	215.86800000000
60	181825	28.79670000000
60	182597	83.76550000000
60	182598	358.65100000000
60	182599	39.39590000000
60	183370	3.10551000000
60	183371	248.23800000000
60	184134	102.21900000000
60	184135	200.00000000000
60	184136	200.00000000000
60	184137	200.00000000000
60	184138	200.00000000000
60	184139	200.00000000000
60	184140	200.00000000000
60	184141	231.49900000000
60	184142	200.00000000000
60	184143	200.00000000000
60	184144	239.78500000000
60	184905	167.84200000000
60	184906	200.00000000000
60	184907	246.34800000000
60	184908	139.78000000000
60	185676	14.02320000000
60	185677	200.00000000000
60	185678	252.49900000000
60	185679	110.00600000000
60	186448	76.85540000000
60	186449	200.00000000000
60	186450	274.32400000000
60	187220	88.98980000000
60	187221	208.00400000000
60	187222	203.48800000000
60	187991	34.34490000000
60	187992	265.22100000000
60	187993	200.00000000000
60	187994	153.00900000000
60	188764	34.34500000000
60	188765	263.34700000000
60	189537	137.46100000000
60	189538	225.78700000000
61	186264	24.73040000000
61	187038	74.32370000000
61	187039	328.46700000000
61	187813	74.32370000000
61	187814	301.39500000000
61	187815	200.00000000000
61	187816	200.00000000000
61	187817	200.00000000000
61	187818	238.23400000000
61	188592	63.16170000000
61	188593	276.04600000000
61	188594	241.02400000000
61	189368	60.37120000000
61	189369	200.00000000000
61	189370	352.09300000000
61	189371	69.16340000000
61	190145	333.62700000000
61	190146	69.16340000000
61	190920	257.58100000000
61	190921	221.25600000000
61	191695	181.53400000000
61	191696	225.34900000000
61	191697	198.69800000000
61	192471	102.69700000000
61	192472	225.34900000000
61	192473	301.39500000000
61	192474	204.27900000000
61	193248	97.11620000000
61	193249	280.32500000000
61	194023	122.46500000000
61	194024	225.34900000000
61	194025	200.00000000000
61	194026	200.00000000000
61	194027	200.00000000000
61	194028	200.00000000000
61	194029	225.34900000000
61	194030	250.69800000000
61	194031	200.00000000000
61	194032	125.20800000000
61	194806	226.88500000000
61	194807	251.95200000000
61	195581	74.79240000000
61	195582	225.34900000000
61	195583	111.40500000000
62	195583	139.29300000000
62	195584	200.00000000000
62	195585	200.00000000000
62	195586	200.00000000000
62	195587	200.00000000000
62	195588	200.00000000000
62	195589	200.00000000000
62	195590	42.21760000000
63	181570	4.87916000000
63	182344	272.34300000000
63	183118	230.34400000000
63	183891	137.22000000000
63	183892	160.47100000000
63	184664	126.72000000000
63	184665	160.47100000000
63	185438	251.34300000000
63	186210	137.22000000000
63	186211	255.69200000000
63	186212	6.17428000000
63	186983	137.22000000000
63	186984	160.47100000000
63	187755	105.31800000000
63	187756	244.43300000000
63	187757	125.38200000000
63	188527	73.41570000000
63	188528	263.12100000000
63	188529	138.59700000000
63	189300	31.94690000000
63	189301	234.77600000000
63	190074	131.55400000000
63	190075	99.94530000000
63	190849	200.00000000000
63	191623	223.15200000000
63	192394	98.02620000000
63	192395	206.53900000000
63	192396	316.89000000000
63	192397	10.12060000000
63	193167	187.91800000000
63	193168	160.47100000000
63	193940	263.96400000000
63	193941	73.92510000000
63	194712	95.47070000000
63	194713	257.51100000000
63	194714	38.07650000000
63	195486	217.37300000000
63	196260	235.12600000000
63	197033	168.91000000000
63	197034	87.93790000000
63	197807	60.33960000000
63	197808	158.58900000000
64	179283	110.68900000000
64	180056	279.97800000000
64	180057	99.61890000000
64	180829	198.07300000000
64	180830	62.26120000000
64	181602	198.07300000000
64	181603	99.61890000000
64	182375	125.20200000000
64	182376	110.11900000000
64	183149	204.36700000000
64	183923	20.91030000000
64	183924	206.22200000000
64	184698	200.00000000000
64	185471	181.38800000000
64	185472	106.96000000000
64	186237	138.21500000000
64	186238	251.95900000000
64	186239	81.26280000000
64	186244	74.74140000000
64	186245	177.50200000000
64	187010	224.86600000000
64	187011	148.87200000000
64	187013	245.48100000000
64	187014	276.04600000000
64	187015	200.00000000000
64	187016	224.45900000000
64	187017	207.04000000000
64	187018	193.75500000000
64	187780	135.03500000000
64	187781	221.00000000000
64	187782	225.34900000000
64	187783	211.55100000000
64	187784	37.08230000000
64	188552	10.60540000000
64	188553	281.51800000000
64	188554	106.96400000000
64	189325	190.56100000000
64	189326	284.57200000000
64	190097	122.09800000000
64	190098	255.69200000000
64	190099	21.29680000000
64	190870	61.94100000000
64	190871	200.94300000000
64	191644	233.65200000000
64	192418	209.34400000000
64	193191	114.20500000000
64	193192	158.13800000000
64	193964	42.50770000000
64	193965	234.18400000000
64	194736	10.60540000000
64	194737	272.27100000000
64	194738	192.25700000000
64	195509	10.60550000000
64	195510	287.08600000000
64	196282	10.60550000000
64	196283	287.08600000000
64	197037	9.94257000000
64	197038	212.14900000000
64	197039	169.87700000000
64	197055	123.95600000000
64	197056	275.13100000000
64	197808	80.43610000000
64	197809	210.50000000000
64	197810	235.84900000000
64	197811	219.90800000000
64	197813	131.51800000000
64	197814	271.27300000000
64	197819	209.11200000000
64	197820	200.00000000000
64	197821	200.00000000000
64	197822	217.55000000000
64	197827	110.74100000000
64	197828	246.34800000000
64	197829	118.04400000000
64	198588	207.56400000000
64	198589	282.19700000000
64	198590	238.92000000000
64	198591	207.42900000000
64	198592	211.25900000000
64	198593	21.62820000000
64	198596	83.84520000000
64	198597	200.00000000000
64	198598	276.04600000000
64	198599	239.01700000000
64	198600	207.33200000000
64	198601	131.25800000000
65	197808	83.32460000000
65	198578	130.77900000000
65	198579	200.00000000000
65	198580	246.34800000000
65	198581	200.00000000000
65	198582	78.23860000000
65	199348	41.51340000000
65	199349	245.78300000000
65	199350	219.25300000000
65	199351	212.24600000000
65	199352	111.22100000000
65	200121	5.66481000000
65	200122	266.67800000000
65	200895	255.69200000000
65	201669	232.71700000000
65	202442	174.39400000000
65	202443	57.10530000000
65	203216	120.41600000000
66	174444	94.16930000000
66	175218	14.28180000000
66	175219	263.13500000000
66	175993	121.10300000000
66	175994	125.16600000000
66	176768	233.72300000000
66	176769	17.62050000000
66	177543	265.22200000000
66	177544	17.62050000000
66	178318	240.84300000000
66	179092	125.77400000000
66	179093	157.06900000000
66	179867	125.77400000000
66	179868	157.06900000000
66	180642	125.77400000000
66	180643	157.06900000000
66	181417	125.77400000000
66	181418	157.06900000000
66	182192	125.77400000000
66	182193	157.06900000000
66	182967	125.77400000000
66	182968	157.06900000000
66	183742	125.77400000000
66	183743	157.06900000000
66	184517	125.77400000000
66	184518	157.06900000000
66	185292	125.77400000000
66	185293	157.06900000000
66	186067	201.82100000000
66	186068	49.52270000000
66	186842	231.75600000000
66	187616	231.49900000000
66	188390	48.90190000000
66	188391	193.09700000000
66	189165	231.49900000000
66	189939	137.08300000000
66	189940	104.91700000000
66	190714	213.80800000000
66	191488	217.60600000000
66	191489	33.73730000000
66	192263	209.34400000000
66	193037	241.00300000000
66	193811	209.18500000000
66	194585	45.85270000000
66	194586	176.46200000000
66	195360	241.99900000000
66	196134	200.00000000000
66	196908	231.49900000000
66	197682	142.64900000000
66	197683	81.75650000000
66	198457	201.08600000000
66	198458	81.75650000000
66	199232	201.08600000000
66	199233	81.75650000000
66	200007	201.08600000000
66	200008	81.75650000000
66	200782	201.08600000000
66	200783	81.75650000000
66	201557	201.08600000000
66	201558	81.75650000000
66	202332	201.08600000000
66	202333	81.75650000000
66	203107	245.52900000000
66	203881	56.95260000000
66	203882	61.90510000000
67	191509	149.02900000000
67	191510	91.33690000000
67	192277	69.63080000000
67	192278	262.99900000000
67	192279	241.99900000000
67	192280	200.00000000000
67	192281	200.00000000000
67	192282	231.49900000000
67	192283	102.96800000000
67	193050	86.72250000000
67	193051	185.78000000000
67	193824	200.00000000000
67	194598	229.02900000000
67	195372	212.97100000000
67	196145	125.42200000000
67	196146	111.79500000000
67	196919	240.84300000000
67	197693	261.84300000000
67	198467	81.18110000000
67	198468	256.70800000000
67	199241	69.43860000000
67	199242	213.40400000000
67	200013	1.68762000000
67	200014	241.44300000000
